89,제주도,제주시,쇼핑,내국인관광객,여,3689,6698,108961860
90,제주도,제주시,쇼핑,내국인관광객,남,5290,11327,158404000
91,제주도,제주시,쇼핑,내국인관광객,여,90,155,1398450
92,제주도,제주시,쇼핑,내국인관광객,남,110,256,3069910
93,제주도,제주시,쇼핑,내국인관광객,여,4314,7380,78250520
94,제주도,제주시,쇼핑,내국인관광객,남,4298,8487,88237800
95,제주도,제주시,소매,제주도민,여,352,499,45362418
96,제주도,제주시,소매,제주도민,남,455,674,54944468
97,제주도,제주시,소매,제주도민,여,551,814,91455900
98,제주도,제주시,소매,제주도민,남,793,1136,87242050
99,제주도,제주시,소매,제주도민,여,605,908,52214818
0,제주도,제주시,소매,제주도민,남,876,1421,85809709
1,제주도,제주시,소매,제주도민,여,415,559,19368472
2,제주도,제주시,소매,제주도민,남,549,800,30633549
3,제주도,제주시,소매,제주도민,여,21,22,460100
4,제주도,제주시,소매,제주도민,남,17,19,891350
5,제주도,제주시,소매,제주도민,여,253,316,7277936
6,제주도,제주시,소매,제주도민,남,309,455,11192127
7,제주도,제주시,소매,내국인관광객,여,364,431,25605260
8,제주도,제주시,소매,내국인관광객,남,449,543,29258380
9,제주도,제주시,소매,내국인관광객,여,821,1011,42650004
10,제주도,제주시,소매,내국인관광객,남,894,1095,46510728
11,제주도,제주시,소매,내국인관광객,여,878,1055,33348670
12,제주도,제주시,소매,내국인관광객,남,966,1233,39875744
13,제주도,제주시,소매,내국인관광객,여,1288,1496,41784812
14,제주도,제주시,소매,내국인관광객,남,1173,1435,45362981
15,제주도,제주시,소매,내국인관광객,여,59,69,1313330
16,제주도,제주시,소매,내국인관광객,남,39,52,911950
17,제주도,제주시,소매,내국인관광객,여,1982,2235,49819370
18,제주도,제주시,소매,내국인관광객,남,906,1033,25949630
19,제주도,제주시,문화/레져,제주도민,여,132,184,14549585
20,제주도,제주시,문화/레져,제주도민,남,456,657,59904433
21,제주도,제주시,문화/레져,제주도민,여,362,471,42665895
22,제주도,제주시,문화/레져,제주도민,남,1123,1475,134603945
23,제주도,제주시,문화/레져,제주도민,여,505,684,53684750
24,제주도,제주시,문화/레져,제주도민,남,1075,1452,104342197
25,제주도,제주시,문화/레져,제주도민,여,498,677,17751410
26,제주도,제주시,문화/레져,제주도민,남,529,756,30211280
27,제주도,제주시,문화/레져,제주도민,여,17,26,241900
28,제주도,제주시,문화/레져,제주도민,남,39,139,918590
29,제주도,제주시,문화/레져,제주도민,여,169,243,3532100
30,제주도,제주시,문화/레져,제주도민,남,224,698,7486110
31,제주도,제주시,문화/레져,내국인관광객,여,329,427,33559556
32,제주도,제주시,문화/레져,내국인관광객,남,798,1143,145922497
33,제주도,제주시,문화/레져,내국인관광객,여,825,1018,58400300
34,제주도,제주시,문화/레져,내국인관광객,남,1630,2052,205865840
35,제주도,제주시,문화/레져,내국인관광객,여,1083,1400,57508545
36,제주도,제주시,문화/레져,내국인관광객,남,1578,2006,122473935
37,제주도,제주시,문화/레져,내국인관광객,여,1159,1441,44757300
38,제주도,제주시,문화/레져,내국인관광객,남,1165,1445,48655890
39,제주도,제주시,문화/레져,내국인관광객,여,31,33,629900
40,제주도,제주시,문화/레져,내국인관광객,남,31,34,727700
41,제주도,제주시,문화/레져,내국인관광객,여,969,1114,18900235
42,제주도,제주시,문화/레져,내국인관광객,남,716,967,17121310
